id,playtime_forever,is_free,price,total_positive_reviews,total_negative_reviews,genres0,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9,categories0,categories1,categories2,categories3,categories4,categories5,categories6,categories7,categories8,categories9,categories10,categories11,categories12,categories13,categories14,categories15,categories16,categories17,categories18,categories19,tags0,tags1,tags2,tags3,tags4,tags5,tags6,tags7,tags8,tags9,tags10,tags11,tags12,tags13,tags14,tags15,tags16,tags17,tags18,tags19,purchase_year,purchase_month,purchase_day,release_year,release_month,release_day
10,0.0,0,6800.0,5893.0,700.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,225.0,202.0,246.0,172.0,253.0,262.0,275.0,288.0,13.0,188.0,194.0,239.0,209.0,137.0,124.0,143.0,4.0,299.0,144.0,2018,1,30,2010,9,23
11,0.0,0,2500.0,148.0,35.0,8,3.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,253.0,48.0,242.0,225.0,79.0,256.0,159.0,127.0,120.0,172.0,101.0,303.0,121.0,163.0,16.0,239.0,248.0,132.0,0.0,2017,6,23,2013,11,13
12,0.0,1,0.0,110.0,260.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,39.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,7,20,2018,12,11
13,20.566666666666666,0,3300.0,9659.0,1058.0,20,8.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,23.0,18.0,7.0,2.0,24.0,9.0,29.0,1.0,8.0,20.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,16,305.0,225.0,56.0,277.0,194.0,63.0,127.0,169.0,120.0,137.0,41.0,14.0,202.0,106.0,192.0,126.0,288.0,163.0,172.0,2016,10,9,2016,8,31
14,0.6333333333333333,0,5700.0,5871.0,551.0,20,11.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,23.0,2.0,24.0,9.0,29.0,1.0,8.0,20.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,57.0,277.0,305.0,73.0,180.0,182.0,141.0,58.0,127.0,94.0,16.0,172.0,176.0,111.0,106.0,132.0,236.0,225.0,224.0,2018,6,13,2016,8,3
15,0.016666666666666666,1,0.0,167.0,30.0,8,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,18.0,16.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,94.0,43.0,305.0,230.0,141.0,79.0,225.0,239.0,224.0,197.0,277.0,17.0,198.0,255.0,246.0,252.0,172.0,216.0,13.0,2017,9,16,2010,7,6
16,3.3,0,6800.0,21566.0,1289.0,20,8.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,18.0,14.0,9.0,1.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,288.0,202.0,277.0,169.0,126.0,262.0,230.0,305.0,16.0,225.0,172.0,127.0,9.0,222.0,227.0,14.0,67.0,24.0,20.0,2018,1,13,2012,9,20
17,0.0,0,11200.0,43103.0,4042.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,22.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,94.0,17.0,164.0,223.0,95.0,308.0,9.0,127.0,211.0,239.0,172.0,15.0,141.0,159.0,225.0,106.0,14.0,79.0,255.0,2019,5,30,2015,4,27
18,0.0,0,11200.0,30934.0,7777.0,6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,14.0,9.0,1.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,79.0,128.0,159.0,297.0,298.0,15.0,305.0,234.0,172.0,14.0,132.0,94.0,9.0,17.0,24.0,239.0,286.0,308.0,225.0,2018,2,18,2016,5,9
19,0.0,0,3600.0,74.0,115.0,3,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,9.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,127.0,94.0,133.0,159.0,9.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,21,2015,4,16
20,0.16666666666666666,0,6800.0,1122.0,248.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,9.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,136.0,27.0,305.0,266.0,172.0,239.0,278.0,89.0,16.0,94.0,29.0,9.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,30,2010,11,26
21,1.6166666666666667,0,8800.0,8406.0,1780.0,19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,14.0,9.0,1.0,22.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,297.0,242.0,36.0,262.0,290.0,305.0,172.0,132.0,194.0,159.0,127.0,11.0,225.0,128.0,114.0,24.0,239.0,15.0,17.0,2016,11,28,2014,9,18
22,0.0,0,8800.0,20437.0,1847.0,20,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,123.0,286.0,93.0,8.0,172.0,177.0,225.0,246.0,221.0,2.0,16.0,157.0,127.0,202.0,197.0,262.0,188.0,198.0,272.0,2018,5,16,2017,8,7
23,0.05,1,0.0,2.0,0.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,127.0,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,19,2016,6,3
24,0.0,0,12900.0,6812.0,1458.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,14.0,9.0,1.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,133.0,159.0,297.0,305.0,36.0,242.0,128.0,132.0,172.0,16.0,239.0,47.0,24.0,9.0,277.0,17.0,234.0,194.0,127.0,2019,4,2,2017,5,18
25,0.0,0,9900.0,9566.0,517.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,159.0,286.0,187.0,16.0,133.0,172.0,132.0,225.0,249.0,61.0,121.0,246.0,174.0,30.0,222.0,93.0,24.0,288.0,298.0,2018,5,9,2010,1,28
26,0.21666666666666667,0,1500.0,5001.0,597.0,8,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,114.0,304.0,127.0,276.0,172.0,194.0,225.0,94.0,79.0,182.0,255.0,134.0,262.0,286.0,141.0,120.0,132.0,106.0,168.0,2017,12,9,2016,8,11
27,0.0,0,4800.0,3457.0,372.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,189.0,48.0,255.0,286.0,186.0,196.0,132.0,172.0,33.0,13.0,24.0,256.0,141.0,121.0,134.0,80.0,246.0,127.0,106.0,2019,6,27,2015,1,26
28,0.0,0,4800.0,329.0,73.0,3,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,94.0,127.0,159.0,133.0,120.0,17.0,308.0,172.0,9.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,21,2009,11,16
29,4.216666666666667,0,6800.0,36322.0,1542.0,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,24.0,9.0,29.0,1.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,20.0,132.0,144.0,277.0,145.0,120.0,63.0,256.0,127.0,76.0,16.0,283.0,305.0,149.0,192.0,111.0,172.0,141.0,24.0,2017,10,2,2017,9,29
30,4.266666666666667,0,6800.0,1270.0,73.0,8,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,286.0,48.0,55.0,2.0,227.0,303.0,225.0,249.0,262.0,24.0,172.0,132.0,79.0,121.0,281.0,292.0,183.0,196.0,298.0,2017,12,10,2017,4,11
31,4.333333333333333,0,7000.0,4640.0,212.0,20,8.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,23.0,18.0,7.0,2.0,24.0,14.0,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,163.0,56.0,194.0,305.0,16.0,127.0,277.0,141.0,113.0,225.0,295.0,63.0,132.0,120.0,50.0,230.0,157.0,209.0,174.0,2018,3,18,2019,7,12
32,2.1,0,7000.0,1107.0,64.0,11,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,195.0,94.0,182.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,28,2016,9,22
33,0.9166666666666666,0,4300.0,1887.0,179.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,94.0,211.0,13.0,308.0,17.0,223.0,127.0,154.0,294.0,19.0,173.0,247.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,2019,1,17
34,0.0,0,4000.0,1663.0,153.0,3,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,94.0,249.0,241.0,79.0,163.0,243.0,120.0,172.0,141.0,83.0,286.0,65.0,221.0,13.0,162.0,134.0,24.0,96.0,0.0,2018,10,23,2018,10,23
35,2.85,0,9500.0,17071.0,1218.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,14.0,9.0,29.0,8.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,187.0,16.0,24.0,123.0,172.0,246.0,47.0,174.0,177.0,305.0,225.0,166.0,231.0,59.0,162.0,132.0,121.0,200.0,253.0,2017,3,17,2012,6,28
36,56.66666666666666,0,12900.0,18644.0,7748.0,20,8.0,13.0,19.0,6.0,10.0,0.0,0.0,0.0,0.0,11,13.0,3.0,18.0,7.0,9.0,29.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,239.0,308.0,51.0,243.0,305.0,17.0,194.0,252.0,16.0,157.0,225.0,15.0,230.0,209.0,116.0,277.0,172.0,262.0,113.0,2017,12,8,2018,5,8
37,0.0,0,10000.0,4328.0,1223.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,207.0,179.0,78.0,79.0,308.0,172.0,17.0,267.0,239.0,9.0,198.0,96.0,49.0,35.0,127.0,6.0,268.0,225.0,305.0,2019,6,27,2016,11,8
38,4.516666666666667,0,4800.0,4109.0,253.0,20,8.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,217.0,301.0,24.0,260.0,177.0,127.0,194.0,239.0,225.0,273.0,15.0,172.0,16.0,51.0,56.0,129.0,308.0,209.0,38.0,2017,11,28,2017,8,17
39,3.083333333333333,0,4800.0,36408.0,1063.0,20,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,23.0,18.0,7.0,2.0,24.0,9.0,29.0,1.0,22.0,8.0,27.0,12.0,10.0,20.0,21.0,15.0,0.0,255,277.0,141.0,144.0,305.0,63.0,225.0,127.0,120.0,16.0,132.0,250.0,230.0,13.0,182.0,97.0,57.0,121.0,172.0,106.0,2016,11,22,2014,5,15
40,0.0,0,6800.0,5163.0,182.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,208.0,34.0,229.0,286.0,132.0,172.0,38.0,225.0,307.0,221.0,24.0,13.0,224.0,177.0,255.0,291.0,141.0,162.0,197.0,2018,11,22,2016,4,18
41,1.7,0,7000.0,2268.0,82.0,20,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,13.0,15.0,216.0,124.0,122.0,127.0,16.0,172.0,239.0,176.0,17.0,111.0,257.0,4.0,141.0,305.0,277.0,0.0,0.0,2019,6,27,2019,4,5
42,11.516666666666667,0,9000.0,24505.0,7766.0,20,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,194.0,239.0,198.0,172.0,28.0,216.0,286.0,225.0,165.0,276.0,249.0,16.0,24.0,243.0,171.0,132.0,148.0,127.0,87.0,2018,3,29,2018,2,13
43,6.5,0,4900.0,4760.0,925.0,14,1.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,207.0,286.0,232.0,249.0,172.0,127.0,94.0,186.0,24.0,225.0,208.0,162.0,132.0,231.0,83.0,157.0,34.0,148.0,243.0,2016,11,28,2016,8,2
44,0.8833333333333333,0,5000.0,16607.0,1662.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,221.0,246.0,225.0,286.0,108.0,24.0,172.0,38.0,132.0,229.0,264.0,177.0,187.0,285.0,121.0,61.0,86.0,301.0,174.0,2018,10,28,2012,2,16
45,0.4666666666666667,0,3500.0,74.0,6.0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,127.0,147.0,28.0,286.0,211.0,24.0,198.0,177.0,102.0,241.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,21,2017,10,31
46,0.0,0,24800.0,22742.0,5941.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,18.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,1.0,239.0,16.0,66.0,295.0,305.0,246.0,174.0,232.0,172.0,187.0,225.0,277.0,83.0,255.0,162.0,24.0,176.0,209.0,2019,3,24,2016,11,28
47,0.0,0,11000.0,5396.0,954.0,20,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,225.0,221.0,229.0,285.0,24.0,16.0,172.0,232.0,286.0,246.0,186.0,121.0,13.0,239.0,194.0,295.0,197.0,177.0,189.0,2017,10,28,2014,6,3
48,0.0,0,3400.0,1685.0,566.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,16.0,93.0,246.0,70.0,13.0,172.0,144.0,188.0,174.0,15.0,187.0,66.0,24.0,12.0,306.0,121.0,48.0,4.0,239.0,2018,2,16,2008,11,21
49,0.4,1,0.0,14.0,4.0,11,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,18.0,7.0,14.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,39.0,182.0,94.0,252.0,305.0,276.0,230.0,23.0,255.0,304.0,266.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,16,2016,3,31
50,0.31666666666666665,0,2100.0,2848.0,498.0,20,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,257.0,174.0,172.0,40.0,113.0,16.0,212.0,3.0,158.0,106.0,94.0,216.0,182.0,305.0,0.0,0.0,0.0,0.0,0.0,2017,9,21,2016,9,5
51,0.0,0,11200.0,7052.0,718.0,8,3.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,18.0,14.0,9.0,1.0,25.0,22.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,242.0,277.0,262.0,225.0,121.0,79.0,239.0,227.0,303.0,286.0,148.0,127.0,305.0,172.0,36.0,7.0,230.0,87.0,24.0,2017,6,28,2014,6,30
52,0.0,0,6800.0,16482.0,2102.0,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,9.0,29.0,1.0,25.0,22.0,17.0,8.0,16.0,27.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16,305.0,12.0,209.0,44.0,221.0,217.0,116.0,277.0,257.0,174.0,60.0,301.0,216.0,24.0,15.0,94.0,225.0,127.0,172.0,2018,4,16,2014,11,3
53,1.9833333333333327,0,6000.0,4850.0,139.0,8,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,127.0,145.0,225.0,182.0,24.0,172.0,140.0,190.0,120.0,286.0,229.0,15.0,191.0,76.0,132.0,189.0,0.0,0.0,0.0,2017,12,14,2017,12,14
54,14.55,0,16000.0,39351.0,3113.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,29.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,16.0,70.0,93.0,246.0,172.0,15.0,188.0,239.0,217.0,286.0,13.0,24.0,295.0,187.0,66.0,174.0,194.0,132.0,310.0,2017,9,29,2016,2,9
55,0.2,0,10000.0,1949.0,834.0,20,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,22.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,94.0,194.0,239.0,159.0,95.0,172.0,16.0,17.0,225.0,9.0,79.0,113.0,217.0,106.0,268.0,127.0,297.0,15.0,277.0,2017,10,5,2014,9,26
56,3.9333333333333327,0,6900.0,543.0,92.0,8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,93.0,286.0,262.0,159.0,172.0,246.0,194.0,64.0,18.0,132.0,24.0,121.0,243.0,254.0,0.0,0.0,0.0,0.0,0.0,2017,10,28,2007,1,12
57,0.0,0,4800.0,2805.0,169.0,20,8.0,19.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,11,9.0,1.0,8.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,121.0,194.0,79.0,225.0,48.0,239.0,159.0,94.0,242.0,24.0,16.0,255.0,17.0,14.0,172.0,234.0,226.0,120.0,50.0,2018,4,8,2013,10,17
